customer_id,amount,booking_id,room_nights_with_status_2,amount,booking_id,room_nights_with_status_2,amount,booking_id,room_nights_with_status_2
108360,5068.0,2.0,1 days 00:00:00.000000000,4223.0,2.0,1 days 00:00:00.000000000,9321.0,4.0,1 days 00:00:00.000000000
108885,3563.0,1.0,0 days 00:00:00.000000000,5524.0,1.0,0 days 00:00:00.000000000,,,
109075,1884.0,1.0,1 days 00:00:00.000000000,,,,3638.0,2.0,2 days 00:00:00.000000000
109142,,,,2794.0,1.0,1 days 00:00:00.000000000,,,
109230,,,,,,,3508.0,2.0,1 days 00:00:00.000000000
109602,,,,2664.0,1.0,0 days 00:00:00.000000000,,,
109945,7082.0,1.0,0 days 00:00:00.000000000,,,,,,
109970,,,,,,,2079.0,1.0,1 days 00:00:00.000000000
109973,4743.0,2.0,1 days 00:00:00.000000000,,,,1840.0,1.0,0 days 00:00:00.000000000
110246,1949.0,1.0,1 days 00:00:00.000000000,,,,,,
110256,,,,,,,3375.0,2.0,2 days 00:00:00.000000000
110402,1949.0,1.0,0 days 00:00:00.000000000,,,,,,
110482,,,,17216.0,2.0,9 days 00:00:00.000000000,,,
110650,,,,,,,2079.0,1.0,1 days 00:00:00.000000000
110810,,,,1884.0,1.0,1 days 00:00:00.000000000,,,
111098,2664.0,1.0,1 days 00:00:00.000000000,3487.0,1.0,0 days 00:00:00.000000000,,,
111153,2599.0,1.0,1 days 00:00:00.000000000,,,,,,
111743,,,,,,,2014.0,1.0,0 days 00:00:00.000000000
111771,,,,,,,2469.0,1.0,0 days 00:00:00.000000000
111950,2729.0,1.0,1 days 00:00:00.000000000,3588.0,1.0,0 days 00:00:00.000000000,2197.0,1.0,0 days 00:00:00.000000000
112239,,,,,,,6739.0,1.0,0 days 00:00:00.000000000
112410,,,,2469.0,1.0,0 days 00:00:00.000000000,,,
112455,,,,,,,1754.0,1.0,1 days 00:00:00.000000000
112514,,,,10785.0,1.0,0 days 00:00:00.000000000,,,
112615,11755.0,3.0,2 days 00:00:00.000000000,,,,,,
112619,,,,8577.0,3.0,0 days 00:00:00.000000000,,,
112633,3379.0,1.0,0 days 00:00:00.000000000,,,,,,
112913,26255.0,1.0,4 days 00:00:00.000000000,,,,,,
112916,7093.0,1.0,2 days 00:00:00.000000000,,,,2274.0,1.0,1 days 00:00:00.000000000
113593,,,,,,,1819.0,1.0,0 days 00:00:00.000000000
113777,,,,,,,1798.0,1.0,1 days 00:00:00.000000000
113815,,,,7148.0,2.0,2 days 00:00:00.000000000,,,
113889,4257.0,2.0,2 days 00:00:00.000000000,1754.0,1.0,1 days 00:00:00.000000000,6261.0,3.0,3 days 00:00:00.000000000
113931,,,,13387.0,1.0,2 days 00:00:00.000000000,,,
114013,13449.0,2.0,0 days 00:00:00.000000000,,,,6368.0,2.0,0 days 00:00:00.000000000
114316,4808.0,2.0,0 days 00:00:00.000000000,2274.0,1.0,1 days 00:00:00.000000000,,,
114366,,,,2209.0,1.0,0 days 00:00:00.000000000,,,
114490,2339.0,1.0,1 days 00:00:00.000000000,2079.0,1.0,1 days 00:00:00.000000000,4288.0,2.0,2 days 00:00:00.000000000
114763,4614.0,1.0,0 days 00:00:00.000000000,,,,,,
115233,,,,10527.0,1.0,2 days 00:00:00.000000000,,,
115308,,,,,,,18253.0,5.0,5 days 00:00:00.000000000
115430,,,,,,,2891.0,1.0,1 days 00:00:00.000000000
115548,5456.0,1.0,0 days 00:00:00.000000000,,,,,,
115643,,,,,,,2794.0,1.0,1 days 00:00:00.000000000
116003,,,,,,,2469.0,1.0,1 days 00:00:00.000000000
116321,,,,,,,2079.0,1.0,1 days 00:00:00.000000000
116379,,,,2274.0,1.0,1 days 00:00:00.000000000,,,
116485,,,,,,,1950.0,1.0,1 days 00:00:00.000000000
116510,,,,1884.0,1.0,1 days 00:00:00.000000000,,,
116513,,,,,,,1386.0,1.0,1 days 00:00:00.000000000
116791,1689.0,1.0,0 days 00:00:00.000000000,,,,,,
116920,,,,,,,2179.0,1.0,1 days 00:00:00.000000000
117378,5717.0,1.0,2 days 00:00:00.000000000,2274.0,1.0,1 days 00:00:00.000000000,7277.0,1.0,0 days 00:00:00.000000000
117528,,,,,,,5280.0,2.0,0 days 00:00:00.000000000
117555,,,,9617.0,1.0,0 days 00:00:00.000000000,,,
117605,3461.0,1.0,2 days 00:00:00.000000000,,,,,,
118052,,,,,,,4612.0,1.0,2 days 00:00:00.000000000
118118,4224.0,1.0,1 days 00:00:00.000000000,,,,,,
118644,,,,,,,4612.0,1.0,2 days 00:00:00.000000000
118645,,,,1560.0,1.0,0 days 00:00:00.000000000,,,
118825,,,,,,,2924.0,1.0,1 days 00:00:00.000000000
118827,,,,2404.0,1.0,0 days 00:00:00.000000000,5262.0,3.0,1 days 00:00:00.000000000
118918,,,,,,,2144.0,1.0,0 days 00:00:00.000000000
119048,3227.0,1.0,0 days 00:00:00.000000000,,,,,,
119112,6302.0,3.0,1 days 00:00:00.000000000,,,,2053.0,1.0,0 days 00:00:00.000000000
119314,2404.0,1.0,0 days 00:00:00.000000000,,,,,,
119441,18194.0,1.0,0 days 00:00:00.000000000,,,,,,
119466,9617.0,3.0,0 days 00:00:00.000000000,4483.0,2.0,0 days 00:00:00.000000000,,,
119500,6466.0,3.0,2 days 00:00:00.000000000,,,,,,
119565,6498.0,2.0,2 days 00:00:00.000000000,3314.0,1.0,1 days 00:00:00.000000000,,,
119652,,,,,,,3444.0,1.0,0 days 00:00:00.000000000
119697,,,,,,,6399.0,1.0,2 days 00:00:00.000000000
119953,,,,7797.0,1.0,0 days 00:00:00.000000000,,,
120340,13323.0,2.0,2 days 00:00:00.000000000,2600.0,1.0,0 days 00:00:00.000000000,4549.0,1.0,0 days 00:00:00.000000000
120371,3184.0,1.0,1 days 00:00:00.000000000,,,,,,
120625,2058.0,1.0,1 days 00:00:00.000000000,2339.0,1.0,0 days 00:00:00.000000000,,,
121362,,,,6821.0,1.0,0 days 00:00:00.000000000,,,
121394,3726.0,1.0,2 days 00:00:00.000000000,,,,,,
121442,,,,1299.0,1.0,0 days 00:00:00.000000000,,,
121461,,,,10134.0,2.0,0 days 00:00:00.000000000,,,
121464,3509.0,1.0,1 days 00:00:00.000000000,,,,12764.0,4.0,0 days 00:00:00.000000000
121536,,,,1884.0,1.0,0 days 00:00:00.000000000,,,
121598,6562.0,1.0,2 days 00:00:00.000000000,,,,,,
121674,10917.0,1.0,2 days 00:00:00.000000000,,,,,,
121698,,,,2354.0,1.0,1 days 00:00:00.000000000,2293.0,1.0,1 days 00:00:00.000000000
121788,,,,,,,2664.0,1.0,0 days 00:00:00.000000000
122076,,,,,,,1494.0,1.0,1 days 00:00:00.000000000
122111,,,,11369.0,2.0,2 days 00:00:00.000000000,,,
122286,,,,,,,6108.0,2.0,1 days 00:00:00.000000000
122311,,,,,,,6041.0,1.0,0 days 00:00:00.000000000
122472,3249.0,1.0,1 days 00:00:00.000000000,,,,,,
122482,,,,,,,1689.0,1.0,0 days 00:00:00.000000000
122529,,,,,,,7796.0,1.0,3 days 00:00:00.000000000
122584,16114.0,2.0,4 days 00:00:00.000000000,19556.0,2.0,3 days 00:00:00.000000000,15398.0,3.0,5 days 00:00:00.000000000
122587,1949.0,1.0,1 days 00:00:00.000000000,,,,,,
122969,,,,2144.0,1.0,1 days 00:00:00.000000000,,,
122970,,,,,,,11374.0,2.0,3 days 00:00:00.000000000
123102,,,,1836.0,1.0,1 days 00:00:00.000000000,,,
123820,2079.0,1.0,1 days 00:00:00.000000000,,,,,,
123857,,,,,,,2794.0,1.0,1 days 00:00:00.000000000
123932,3899.0,1.0,1 days 00:00:00.000000000,,,,,,
123989,,,,,,,2144.0,1.0,1 days 00:00:00.000000000
124084,,,,2989.0,1.0,0 days 00:00:00.000000000,,,
124236,,,,,,,5067.0,1.0,2 days 00:00:00.000000000
124252,,,,6164.0,2.0,1 days 00:00:00.000000000,,,
124286,,,,,,,3184.0,1.0,0 days 00:00:00.000000000
124293,,,,,,,2561.0,1.0,1 days 00:00:00.000000000
124446,,,,,,,10137.0,1.0,0 days 00:00:00.000000000
124801,3379.0,1.0,0 days 00:00:00.000000000,,,,,,
125092,1559.0,1.0,1 days 00:00:00.000000000,2664.0,1.0,1 days 00:00:00.000000000,,,
125127,6174.0,1.0,0 days 00:00:00.000000000,,,,,,
125141,1732.0,1.0,0 days 00:00:00.000000000,,,,,,
125282,,,,,,,1743.0,1.0,1 days 00:00:00.000000000
126313,6043.0,2.0,2 days 00:00:00.000000000,,,,,,
126315,16372.0,1.0,6 days 00:00:00.000000000,,,,,,
126588,,,,7343.0,2.0,2 days 00:00:00.000000000,18260.0,5.0,5 days 00:00:00.000000000
126821,7991.0,2.0,3 days 00:00:00.000000000,6561.0,2.0,0 days 00:00:00.000000000,,,
126952,,,,2404.0,1.0,0 days 00:00:00.000000000,,,
126993,,,,,,,5588.0,2.0,1 days 00:00:00.000000000
127103,,,,,,,1884.0,1.0,1 days 00:00:00.000000000
127171,,,,182947.0,7.0,3 days 00:00:00.000000000,,,
127299,,,,,,,2599.0,1.0,1 days 00:00:00.000000000
127446,2599.0,1.0,1 days 00:00:00.000000000,,,,,,
127496,,,,,,,3008.0,1.0,0 days 00:00:00.000000000
127661,14551.0,1.0,7 days 00:00:00.000000000,,,,,,
127745,,,,5983.0,1.0,2 days 00:00:00.000000000,,,
127850,6778.0,3.0,1 days 00:00:00.000000000,,,,,,
127919,1559.0,1.0,1 days 00:00:00.000000000,,,,,,
128016,,,,2404.0,1.0,0 days 00:00:00.000000000,,,
128226,7406.0,1.0,3 days 00:00:00.000000000,2534.0,1.0,1 days 00:00:00.000000000,,,
128513,2050.0,1.0,1 days 00:00:00.000000000,,,,,,
128523,,,,,,,3388.0,1.0,0 days 00:00:00.000000000
128524,,,,,,,2079.0,1.0,1 days 00:00:00.000000000
128702,4298.0,2.0,1 days 00:00:00.000000000,,,,,,
128782,3249.0,1.0,0 days 00:00:00.000000000,,,,,,
128795,,,,2079.0,1.0,1 days 00:00:00.000000000,,,
128921,1620.0,1.0,0 days 00:00:00.000000000,,,,,,
128934,,,,,,,3897.0,1.0,2 days 00:00:00.000000000
128997,,,,3819.0,1.0,2 days 00:00:00.000000000,,,
129101,,,,2144.0,1.0,0 days 00:00:00.000000000,,,
129331,,,,7960.0,1.0,3 days 00:00:00.000000000,,,
129346,,,,12605.0,1.0,4 days 00:00:00.000000000,,,
129376,2404.0,1.0,0 days 00:00:00.000000000,2852.0,1.0,1 days 00:00:00.000000000,2469.0,1.0,1 days 00:00:00.000000000
129377,,,,,,,7731.0,2.0,3 days 00:00:00.000000000
129595,,,,,,,30951.0,4.0,0 days 00:00:00.000000000
129675,,,,1884.0,1.0,1 days 00:00:00.000000000,10656.0,2.0,2 days 00:00:00.000000000
129987,,,,3084.0,1.0,1 days 00:00:00.000000000,,,
130031,1949.0,1.0,1 days 00:00:00.000000000,,,,,,
130034,7797.0,1.0,0 days 00:00:00.000000000,,,,5587.0,1.0,2 days 00:00:00.000000000
130118,4029.0,1.0,0 days 00:00:00.000000000,,,,,,
130164,,,,4549.0,1.0,0 days 00:00:00.000000000,,,
130583,,,,,,,4029.0,1.0,1 days 00:00:00.000000000
130739,,,,4743.0,2.0,2 days 00:00:00.000000000,2404.0,1.0,1 days 00:00:00.000000000
130844,3704.0,1.0,0 days 00:00:00.000000000,,,,,,
130893,,,,,,,2664.0,1.0,0 days 00:00:00.000000000
130908,,,,18123.0,3.0,9 days 00:00:00.000000000,,,
131261,6368.0,2.0,1 days 00:00:00.000000000,5523.0,2.0,2 days 00:00:00.000000000,,,
131959,,,,7667.0,1.0,2 days 00:00:00.000000000,,,
132149,,,,,,,7374.0,1.0,2 days 00:00:00.000000000
132187,2079.0,1.0,1 days 00:00:00.000000000,,,,1494.0,1.0,1 days 00:00:00.000000000
132205,,,,3868.0,1.0,0 days 00:00:00.000000000,,,
132447,11177.0,1.0,2 days 00:00:00.000000000,,,,,,
132459,,,,,,,1712.0,1.0,1 days 00:00:00.000000000
132542,,,,,,,2392.0,1.0,1 days 00:00:00.000000000
132693,,,,,,,1741.0,1.0,0 days 00:00:00.000000000
132914,,,,8966.0,1.0,3 days 00:00:00.000000000,,,
132971,9097.0,1.0,2 days 00:00:00.000000000,,,,,,
133115,13837.0,3.0,6 days 00:00:00.000000000,2144.0,1.0,1 days 00:00:00.000000000,8444.0,2.0,2 days 00:00:00.000000000
133215,5457.0,1.0,0 days 00:00:00.000000000,,,,,,
133250,6693.0,2.0,2 days 00:00:00.000000000,3099.0,1.0,1 days 00:00:00.000000000,,,
133399,22111.0,3.0,10 days 00:00:00.000000000,8835.0,1.0,4 days 00:00:00.000000000,,,
133407,,,,5717.0,1.0,2 days 00:00:00.000000000,,,
133499,,,,,,,2404.0,1.0,1 days 00:00:00.000000000
133740,8206.0,1.0,3 days 00:00:00.000000000,,,,,,
133863,,,,,,,8708.0,2.0,1 days 00:00:00.000000000
133948,,,,1949.0,1.0,1 days 00:00:00.000000000,,,
134014,,,,3062.0,1.0,0 days 00:00:00.000000000,,,
134107,,,,3054.0,1.0,1 days 00:00:00.000000000,,,
134266,,,,2773.0,1.0,0 days 00:00:00.000000000,,,
134314,,,,,,,2404.0,1.0,1 days 00:00:00.000000000
134413,3054.0,1.0,0 days 00:00:00.000000000,6108.0,2.0,1 days 00:00:00.000000000,10493.0,3.0,0 days 00:00:00.000000000
134416,,,,,,,3870.0,2.0,2 days 00:00:00.000000000
134588,2989.0,1.0,0 days 00:00:00.000000000,,,,,,
134836,5848.0,2.0,2 days 00:00:00.000000000,11826.0,4.0,0 days 00:00:00.000000000,2599.0,1.0,0 days 00:00:00.000000000
134918,2253.0,1.0,1 days 00:00:00.000000000,,,,,,
134930,,,,,,,9237.0,1.0,0 days 00:00:00.000000000
135369,,,,,,,2274.0,1.0,1 days 00:00:00.000000000
135454,,,,2209.0,1.0,1 days 00:00:00.000000000,,,
135460,9799.0,2.0,1 days 00:00:00.000000000,,,,,,
135672,,,,3184.0,1.0,0 days 00:00:00.000000000,,,
135873,1559.0,1.0,1 days 00:00:00.000000000,6561.0,2.0,3 days 00:00:00.000000000,,,
135886,,,,2209.0,1.0,1 days 00:00:00.000000000,,,
136094,,,,8188.0,2.0,1 days 00:00:00.000000000,3509.0,1.0,0 days 00:00:00.000000000
136170,3184.0,1.0,1 days 00:00:00.000000000,,,,1884.0,1.0,0 days 00:00:00.000000000
136424,,,,8237.0,2.0,3 days 00:00:00.000000000,,,
136431,6952.0,3.0,2 days 00:00:00.000000000,,,,,,
136456,1559.0,1.0,1 days 00:00:00.000000000,,,,,,
136459,,,,,,,1733.0,1.0,0 days 00:00:00.000000000
136602,,,,,,,1689.0,1.0,1 days 00:00:00.000000000
137026,,,,13190.0,1.0,3 days 00:00:00.000000000,,,
137032,,,,,,,14682.0,9.0,8 days 00:00:00.000000000
137078,4742.0,1.0,0 days 00:00:00.000000000,,,,,,
137115,1884.0,1.0,1 days 00:00:00.000000000,,,,,,
137366,3314.0,1.0,1 days 00:00:00.000000000,,,,,,
137438,6698.0,1.0,0 days 00:00:00.000000000,,,,,,
137492,15986.0,8.0,7 days 00:00:00.000000000,15467.0,7.0,6 days 00:00:00.000000000,6367.0,3.0,3 days 00:00:00.000000000
137548,2469.0,1.0,1 days 00:00:00.000000000,,,,,,
137573,5393.0,2.0,0 days 00:00:00.000000000,2144.0,1.0,0 days 00:00:00.000000000,,,
137777,,,,1689.0,1.0,0 days 00:00:00.000000000,,,
137899,,,,,,,2209.0,1.0,1 days 00:00:00.000000000
137974,4223.0,2.0,2 days 00:00:00.000000000,,,,,,
138055,3249.0,1.0,1 days 00:00:00.000000000,3314.0,1.0,0 days 00:00:00.000000000,,,
138286,,,,3054.0,1.0,1 days 00:00:00.000000000,2794.0,1.0,1 days 00:00:00.000000000
138423,,,,3471.0,1.0,2 days 00:00:00.000000000,5733.0,1.0,3 days 00:00:00.000000000
138579,91962.0,1.0,0 days 00:00:00.000000000,,,,,,
138882,5781.0,2.0,2 days 00:00:00.000000000,,,,,,
139191,,,,,,,2014.0,1.0,0 days 00:00:00.000000000
139275,,,,2534.0,1.0,1 days 00:00:00.000000000,,,
139383,,,,1884.0,1.0,1 days 00:00:00.000000000,1949.0,1.0,1 days 00:00:00.000000000
139399,,,,,,,9677.0,1.0,0 days 00:00:00.000000000
139421,,,,,,,1494.0,1.0,0 days 00:00:00.000000000
139495,,,,,,,16575.0,3.0,2 days 00:00:00.000000000
139513,,,,10837.0,1.0,0 days 00:00:00.000000000,9298.0,2.0,2 days 00:00:00.000000000
139526,,,,,,,3444.0,1.0,1 days 00:00:00.000000000
139720,12539.0,2.0,0 days 00:00:00.000000000,,,,,,
139865,2664.0,1.0,0 days 00:00:00.000000000,14555.0,1.0,3 days 00:00:00.000000000,,,
140493,51264.0,12.0,0 days 00:00:00.000000000,40895.0,8.0,0 days 00:00:00.000000000,77644.0,13.0,0 days 00:00:00.000000000
140507,5327.0,1.0,0 days 00:00:00.000000000,,,,5792.0,1.0,2 days 00:00:00.000000000
140525,,,,,,,1754.0,1.0,0 days 00:00:00.000000000
140961,4782.0,2.0,1 days 00:00:00.000000000,1905.0,1.0,0 days 00:00:00.000000000,,,
141064,2209.0,1.0,0 days 00:00:00.000000000,1949.0,1.0,0 days 00:00:00.000000000,,,
141201,,,,1819.0,1.0,1 days 00:00:00.000000000,,,
141329,,,,,,,6322.0,2.0,1 days 00:00:00.000000000
141373,4223.0,2.0,2 days 00:00:00.000000000,,,,3702.0,1.0,2 days 00:00:00.000000000
141430,,,,2209.0,1.0,0 days 00:00:00.000000000,,,
141491,2274.0,1.0,1 days 00:00:00.000000000,,,,,,
141740,2404.0,1.0,0 days 00:00:00.000000000,,,,6317.0,3.0,2 days 00:00:00.000000000
141761,1754.0,1.0,0 days 00:00:00.000000000,,,,,,
141952,,,,,,,2209.0,1.0,1 days 00:00:00.000000000
142058,,,,,,,7017.0,1.0,2 days 00:00:00.000000000
142186,1732.0,1.0,1 days 00:00:00.000000000,,,,1949.0,1.0,1 days 00:00:00.000000000
142194,,,,,,,3119.0,1.0,0 days 00:00:00.000000000
142265,2989.0,1.0,0 days 00:00:00.000000000,,,,,,
142291,,,,,,,8252.0,1.0,2 days 00:00:00.000000000
142383,,,,12086.0,1.0,3 days 00:00:00.000000000,,,
142432,,,,5197.0,1.0,2 days 00:00:00.000000000,,,
142556,,,,2534.0,1.0,1 days 00:00:00.000000000,,,
142597,,,,4548.0,2.0,2 days 00:00:00.000000000,,,
142628,,,,,,,1559.0,1.0,1 days 00:00:00.000000000
142836,,,,,,,6174.0,1.0,0 days 00:00:00.000000000
142920,,,,5457.0,1.0,0 days 00:00:00.000000000,,,
143053,,,,,,,3947.0,2.0,1 days 00:00:00.000000000
143110,,,,4744.0,1.0,1 days 00:00:00.000000000,,,
143237,2599.0,1.0,0 days 00:00:00.000000000,,,,,,
143278,,,,3832.0,1.0,2 days 00:00:00.000000000,,,
143338,17087.0,8.0,8 days 00:00:00.000000000,,,,,,
143748,,,,,,,6265.0,2.0,1 days 00:00:00.000000000
143913,,,,,,,2859.0,1.0,1 days 00:00:00.000000000
143969,5977.0,1.0,2 days 00:00:00.000000000,,,,,,
143977,8054.0,2.0,2 days 00:00:00.000000000,,,,,,
144052,,,,,,,1949.0,1.0,1 days 00:00:00.000000000
144056,,,,4938.0,2.0,1 days 00:00:00.000000000,,,
144450,3509.0,1.0,1 days 00:00:00.000000000,,,,,,
144642,2079.0,1.0,1 days 00:00:00.000000000,,,,,,
144682,,,,,,,7927.0,1.0,2 days 00:00:00.000000000
144909,,,,4289.0,1.0,0 days 00:00:00.000000000,8057.0,1.0,2 days 00:00:00.000000000
145095,,,,,,,3812.0,1.0,0 days 00:00:00.000000000
145104,,,,2859.0,1.0,1 days 00:00:00.000000000,,,
145478,,,,3946.0,2.0,2 days 00:00:00.000000000,,,
145486,4939.0,1.0,0 days 00:00:00.000000000,,,,,,
145504,3510.0,1.0,2 days 00:00:00.000000000,,,,,,
145519,,,,,,,4937.0,1.0,0 days 00:00:00.000000000
145528,,,,2924.0,1.0,0 days 00:00:00.000000000,,,
145651,,,,,,,3588.0,1.0,1 days 00:00:00.000000000
145744,4613.0,2.0,1 days 00:00:00.000000000,2339.0,1.0,1 days 00:00:00.000000000,6432.0,3.0,3 days 00:00:00.000000000
145776,,,,2599.0,1.0,0 days 00:00:00.000000000,,,
145809,,,,1689.0,1.0,1 days 00:00:00.000000000,,,
145838,,,,3814.0,2.0,2 days 00:00:00.000000000,3818.0,2.0,2 days 00:00:00.000000000
146507,,,,,,,2924.0,1.0,0 days 00:00:00.000000000
146584,2079.0,1.0,0 days 00:00:00.000000000,,,,,,
146588,2859.0,1.0,1 days 00:00:00.000000000,,,,,,
146622,3963.0,2.0,2 days 00:00:00.000000000,4908.0,2.0,2 days 00:00:00.000000000,12084.0,6.0,4 days 00:00:00.000000000
146718,,,,2859.0,1.0,1 days 00:00:00.000000000,,,
146846,,,,4843.0,1.0,0 days 00:00:00.000000000,,,
146873,,,,3119.0,1.0,0 days 00:00:00.000000000,,,
147037,,,,16117.0,1.0,2 days 00:00:00.000000000,,,
147059,,,,2239.0,1.0,1 days 00:00:00.000000000,5781.0,2.0,2 days 00:00:00.000000000
147278,,,,,,,2469.0,1.0,1 days 00:00:00.000000000
147285,,,,,,,2289.0,1.0,1 days 00:00:00.000000000
147455,,,,3249.0,1.0,1 days 00:00:00.000000000,,,
147466,,,,,,,2014.0,1.0,0 days 00:00:00.000000000
147516,,,,,,,1871.0,1.0,1 days 00:00:00.000000000
148025,,,,1594.0,1.0,1 days 00:00:00.000000000,6690.0,3.0,3 days 00:00:00.000000000
148274,4547.0,1.0,2 days 00:00:00.000000000,,,,7601.0,1.0,3 days 00:00:00.000000000
148275,1314.0,1.0,1 days 00:00:00.000000000,,,,1039.0,1.0,1 days 00:00:00.000000000
148431,7018.0,2.0,2 days 00:00:00.000000000,,,,,,
148880,,,,23849.0,2.0,4 days 00:00:00.000000000,,,
149015,,,,,,,18951.0,3.0,9 days 00:00:00.000000000
149163,,,,,,,7405.0,2.0,4 days 00:00:00.000000000
149241,2989.0,1.0,1 days 00:00:00.000000000,,,,,,
149275,,,,,,,3769.0,1.0,1 days 00:00:00.000000000
149420,,,,8713.0,1.0,2 days 00:00:00.000000000,,,
149975,,,,,,,2192.0,1.0,0 days 00:00:00.000000000
150171,3509.0,1.0,0 days 00:00:00.000000000,,,,,,
150206,,,,,,,7145.0,1.0,3 days 00:00:00.000000000
150469,,,,,,,5913.0,2.0,0 days 00:00:00.000000000
150731,26512.0,1.0,0 days 00:00:00.000000000,,,,,,
150771,7147.0,3.0,1 days 00:00:00.000000000,2404.0,1.0,1 days 00:00:00.000000000,2339.0,1.0,1 days 00:00:00.000000000
150865,4484.0,1.0,0 days 00:00:00.000000000,,,,,,
151151,,,,,,,3897.0,1.0,0 days 00:00:00.000000000
151220,3897.0,1.0,2 days 00:00:00.000000000,,,,,,
151259,,,,2913.0,1.0,0 days 00:00:00.000000000,,,
151502,2339.0,1.0,0 days 00:00:00.000000000,,,,,,
151526,3704.0,1.0,0 days 00:00:00.000000000,,,,,,
151754,1884.0,1.0,1 days 00:00:00.000000000,,,,7731.0,2.0,0 days 00:00:00.000000000
151804,3236.0,1.0,0 days 00:00:00.000000000,,,,,,
151818,2274.0,1.0,1 days 00:00:00.000000000,,,,,,
152174,,,,,,,5195.0,1.0,0 days 00:00:00.000000000
152224,,,,1594.0,1.0,0 days 00:00:00.000000000,,,
152290,2664.0,1.0,1 days 00:00:00.000000000,,,,,,
152455,6201.0,1.0,0 days 00:00:00.000000000,,,,,,
152685,2757.0,1.0,0 days 00:00:00.000000000,,,,,,
153421,19589.0,6.0,0 days 00:00:00.000000000,,,,,,
153485,,,,,,,3798.0,2.0,1 days 00:00:00.000000000
153664,,,,,,,3444.0,1.0,1 days 00:00:00.000000000
153697,,,,2209.0,1.0,1 days 00:00:00.000000000,,,
153758,,,,4851.0,2.0,1 days 00:00:00.000000000,1594.0,1.0,1 days 00:00:00.000000000
153825,,,,,,,8577.0,1.0,2 days 00:00:00.000000000
153931,2079.0,1.0,0 days 00:00:00.000000000,2079.0,1.0,0 days 00:00:00.000000000,7543.0,4.0,2 days 00:00:00.000000000
153945,,,,25732.0,1.0,6 days 00:00:00.000000000,,,
154070,,,,,,,2469.0,1.0,0 days 00:00:00.000000000
154121,,,,5717.0,1.0,2 days 00:00:00.000000000,,,
154248,4288.0,2.0,0 days 00:00:00.000000000,,,,,,
